NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS,47,0.51717144,1.6377585,0.013623978,0.09032444,1,3556,pos
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE,15,0.6686193,1.6375611,0.004854369,0.09001026,1,1876,pos
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,288,0.39027783,1.6367484,0,0.09008512,1,3553,pos
GOBP_MRNA_CATABOLIC_PROCESS,259,0.39830342,1.6328466,0,0.09279777,1,3833,pos
GOBP_HISTONE_H3_K4_METHYLATION,63,0.48396277,1.6322763,0.005586592,0.09279215,1,3245,pos
GOBP_REGULATION_OF_TORC1_SIGNALING,48,0.50509745,1.630828,0.010752688,0.09350934,1,3395,pos
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,123,0.43457705,1.6301689,0,0.093499914,1,3129,pos
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,80,0.46222642,1.6274135,0,0.095306724,1,4364,pos
GOBP_MATURE_B_CELL_DIFFERENTIATION,38,0.5285958,1.6273693,0.010723861,0.09485952,1,4048,pos
GOBP_HETEROCYCLE_CATABOLIC_PROCESS,484,0.3745166,1.6271204,0,0.09453577,1,3928,pos
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,198,0.4085672,1.6251135,0,0.09565615,1,2734,pos
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,21,0.592514,1.6249106,0.023498695,0.0954364,1,199,pos
GOBP_RESPONSE_TO_INTERLEUKIN_4,35,0.537136,1.6244158,0.021680217,0.095352836,1,3377,pos
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,69,0.475507,1.6242368,0.005882353,0.095021725,1,4606,pos
GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,20,0.6173875,1.6240236,0.025510205,0.09470995,1,1048,pos
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY,22,0.60025656,1.6216615,0.018469658,0.09610426,1,1059,pos
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,45,0.5123337,1.6215479,0.018766755,0.09577826,1,2476,pos
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,44,0.5177188,1.6211767,0.008982036,0.09561568,1,2339,pos
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,128,0.41923413,1.6166975,0,0.09881461,1,5439,pos
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,20,0.6135243,1.616354,0.018087855,0.09865045,1,3793,pos
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,40,0.5104452,1.6155721,0.013736264,0.09894919,1,2488,pos
GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,87,0.45257586,1.6144961,0,0.09920974,1,5908,pos
GOBP_REGULATION_OF_B_CELL_PROLIFERATION,64,0.47879168,1.6141337,0.005479452,0.099078454,1,3542,pos
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,454,0.37512487,1.6134915,0,0.09913146,1,3532,pos
GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,22,0.5848864,1.6133994,0.013623978,0.09874346,1,5375,pos
GOBP_REGULATION_OF_T_CELL_ACTIVATION,369,0.37692925,1.6113571,0,0.09992301,1,3620,pos
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,58,0.48119995,1.6086115,0.008287293,0.10184254,1,3863,pos
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,209,0.39866397,1.6080804,0.003278689,0.10183401,1,3947,pos
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION,21,0.60137194,1.6065596,0.0225,0.10262447,1,2416,pos
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,474,0.36953598,1.6045837,0,0.10382909,1,3934,pos
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,130,0.42353082,1.6042469,0,0.10367361,1,4905,pos
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,69,0.46106112,1.6039169,0.005649718,0.103433274,1,4302,pos
GOBP_VACUOLAR_LOCALIZATION,86,0.45210746,1.6018866,0.002816901,0.10462049,1,4847,pos
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,21,0.59530365,1.6012763,0.01965602,0.10466873,1,3863,pos
GOBP_PYRUVATE_METABOLIC_PROCESS,111,0.4322084,1.6001935,0,0.105181955,1,3556,pos
GOBP_TYPE_2_IMMUNE_RESPONSE,40,0.5183592,1.6000084,0.002475248,0.104854144,1,1878,pos
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE,17,0.6316706,1.5987691,0.022959184,0.10538289,1,1750,pos
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,85,0.44654587,1.5963379,0.005698006,0.10697426,1,3434,pos
GOBP_RESPONSE_TO_INTERLEUKIN_17,16,0.63319117,1.5950767,0.03990025,0.10746285,1,5154,pos
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,385,0.3703424,1.5939009,0,0.10805319,1,4304,pos
GOBP_HISTONE_MODIFICATION,468,0.36269975,1.5935215,0,0.107948,1,3657,pos
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,207,0.3920746,1.5926334,0,0.10818499,1,3926,pos
GOBP_REGULATION_OF_HEMOPOIESIS,407,0.37351567,1.5925863,0,0.107783474,1,3890,pos
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,184,0.40317622,1.5924728,0,0.10742063,1,2473,pos
GOBP_T_CELL_LINEAGE_COMMITMENT,29,0.5380872,1.5906079,0.015151516,0.10833982,1,2979,pos
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,89,0.44312328,1.5904721,0.005970149,0.1079929,1,4430,pos
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE,15,0.63912934,1.5903987,0.033163264,0.1076239,1,825,pos
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,17,0.6076125,1.5893627,0.02356021,0.108109996,1,3498,pos
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,15,0.6356204,1.5893472,0.023195876,0.107703425,1,3525,pos
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,182,0.40199298,1.5887157,0,0.107755065,1,3894,pos
GOBP_T_CELL_DIFFERENTIATION,295,0.37700373,1.5871074,0,0.10875377,1,3882,pos
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,52,0.48716915,1.5860779,0.002659574,0.109061934,1,5197,pos
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,315,0.3789802,1.5852181,0,0.10940478,1,4307,pos
GOBP_TOXIN_TRANSPORT,40,0.51257306,1.5826826,0.018181818,0.11107084,1,1032,pos
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,115,0.4202694,1.5823933,0,0.11085118,1,3520,pos
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,249,0.3851113,1.5821838,0,0.110603906,1,3926,pos
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,69,0.46164817,1.5813292,0.005633803,0.11102362,1,3647,pos
GOBP_RESPONSE_TO_SALT_STRESS,25,0.5680638,1.5802943,0.023195876,0.11148675,1,2154,pos
GOBP_NCRNA_PROCESSING,428,0.36548024,1.5788342,0,0.11226725,1,4507,pos
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION,15,0.63022536,1.5787838,0.04197531,0.11190057,1,3945,pos
GOBP_RESPONSE_TO_ANTIBIOTIC,46,0.49892467,1.5773864,0.012953368,0.112694964,1,1844,pos
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,67,0.46095705,1.576957,0.003021148,0.11262275,1,3401,pos
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,48,0.4952292,1.5741959,0.005434783,0.11452212,1,5197,pos
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,23,0.56156653,1.573942,0.020565553,0.114296414,1,4197,pos
GOBP_HISTONE_H3_ACETYLATION,70,0.46024004,1.5734673,0,0.114214495,1,4006,pos
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,172,0.40130642,1.5714718,0,0.11552574,1,5513,pos
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,81,0.44616064,1.5709587,0,0.115507215,1,4303,pos
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,28,0.55053973,1.5700266,0.021447722,0.115888245,1,4844,pos
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,60,0.4701731,1.5692961,0.008287293,0.11606339,1,5051,pos
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,98,0.42746857,1.5683293,0.00619195,0.11642943,1,2977,pos
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,20,0.5849009,1.5681199,0.03208556,0.11615354,1,1827,pos
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,55,0.47307876,1.567841,0.007751938,0.115960754,1,3434,pos
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,15,0.6130373,1.566923,0.028653296,0.11633795,1,4638,pos
GOBP_REGULATION_OF_TOR_SIGNALING,111,0.4188616,1.5668061,0.00295858,0.116034046,1,3704,pos
GOBP_INTERLEUKIN_1_PRODUCTION,127,0.40913796,1.5649824,0,0.117255166,1,3488,pos
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,20,0.59839165,1.5645803,0.029333333,0.11714281,1,4269,pos
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,61,0.46024334,1.564334,0.002793296,0.116901055,1,6066,pos
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,67,0.45490718,1.5643253,0.008403362,0.116487615,1,3883,pos
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION,15,0.6387734,1.5633337,0.03517588,0.11689042,1,6585,pos
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,37,0.51172024,1.5613154,0.021621622,0.11825038,1,894,pos
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,267,0.37523282,1.5606794,0,0.11843565,1,2604,pos
GOBP_B_CELL_HOMEOSTASIS,34,0.5221187,1.5605255,0.016393442,0.118158825,1,4844,pos
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,24,0.5535032,1.5599989,0.02110818,0.118198805,1,2979,pos
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,22,0.57663333,1.5596902,0.037783377,0.11807781,1,3631,pos
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,49,0.48398787,1.5590492,0.016949153,0.11826258,1,6066,pos
GOBP_REGULATION_OF_VIRAL_PROCESS,162,0.40528607,1.5557461,0,0.12092895,1,4482,pos
GOBP_MONOCYTE_DIFFERENTIATION,34,0.5089504,1.5541189,0.024128687,0.12200909,1,4262,pos
GOBP_REGULATION_OF_DNA_METHYLATION,23,0.5591561,1.5540228,0.03883495,0.12167821,1,2688,pos
GOBP_HISTONE_DEACETYLATION,94,0.42934105,1.5530822,0.002816901,0.12213617,1,4548,pos
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,24,0.56585646,1.5523046,0.039702233,0.12245138,1,2200,pos
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,87,0.43447924,1.5514569,0.012539185,0.12283632,1,2400,pos
GOBP_VIRAL_PROCESS,415,0.36380064,1.5509077,0,0.122939214,1,4562,pos
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION,37,0.5085993,1.5507652,0.016620498,0.12262356,1,5197,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,24,0.5514751,1.5488784,0.015463918,0.12390069,1,5101,pos
GOBP_CELLULAR_RESPONSE_TO_DSRNA,21,0.5639966,1.5488168,0.038265307,0.12355409,1,3438,pos
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,17,0.6050553,1.5481358,0.03827751,0.12376287,1,3280,pos
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,116,0.41587505,1.5475758,0,0.123859726,1,3863,pos
GOBP_IMMUNOGLOBULIN_PRODUCTION,122,0.40715003,1.5463003,0.010380623,0.12446617,1,3457,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,39,0.49886337,1.5460777,0.015873017,0.1242924,1,3209,pos
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,85,0.43673548,1.544664,0.009174312,0.12528025,1,4482,pos
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,57,0.4642561,1.5409765,0.011267605,0.1283231,1,2201,pos
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,294,0.3669215,1.5402591,0,0.1285348,1,4459,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,183,0.38281038,1.5401722,0,0.12822358,1,1406,pos
GOBP_TELOMERE_ORGANIZATION,185,0.38388255,1.5386891,0,0.129169,1,3647,pos
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,106,0.42056608,1.5378497,0.002857143,0.1295657,1,3894,pos
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,22,0.5648651,1.5367247,0.04568528,0.13018052,1,3016,pos
GOBP_T_HELPER_2_CELL_DIFFERENTIATION,18,0.5908382,1.5358903,0.037406486,0.13050687,1,1695,pos
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY,16,0.61316395,1.5354148,0.05,0.1305627,1,782,pos
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING,42,0.48236832,1.5338694,0.026737968,0.13170977,1,3388,pos
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,38,0.50119865,1.5326192,0.037593983,0.13242017,1,1277,pos
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,298,0.36660936,1.5325986,0,0.1320008,1,4364,pos
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,158,0.39716035,1.5314884,0,0.13260426,1,3711,pos
GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION,18,0.60791886,1.5303289,0.02970297,0.13323818,1,4277,pos
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,16,0.6056671,1.5297174,0.04054054,0.13337424,1,3438,pos
GOBP_MICROTUBULE_POLYMERIZATION,87,0.4215187,1.5292785,0.003030303,0.13334061,1,2469,pos
GOBP_PEPTIDYL_LYSINE_DIMETHYLATION,23,0.55501664,1.5285205,0.043902438,0.13374747,1,2708,pos
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,21,0.57260835,1.5280385,0.03084833,0.13376874,1,3434,pos
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,19,0.5834464,1.5269462,0.044554457,0.1342986,1,4007,pos
GOBP_RESPONSE_TO_VIRUS,399,0.353041,1.5268581,0,0.13396917,1,3209,pos
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,36,0.49682125,1.5263551,0.020725388,0.13396941,1,5079,pos
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,55,0.46174574,1.5262462,0.010781671,0.1336312,1,3863,pos
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,130,0.40707353,1.5256594,0.003636364,0.13382871,1,3395,pos
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,119,0.4047421,1.524048,0,0.13501,1,5163,pos
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,139,0.40462202,1.5236126,0,0.13506113,1,3283,pos
GOBP_CYTOPLASMIC_TRANSLATION,155,0.39163786,1.5232393,0.00330033,0.1350175,1,5561,pos
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,21,0.56653255,1.5220015,0.049868766,0.13576815,1,4638,pos
GOBP_B_CELL_APOPTOTIC_PROCESS,27,0.5282458,1.5214494,0.032258064,0.13590598,1,3863,pos
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH,45,0.48060226,1.5208982,0.007653061,0.13603508,1,5197,pos
GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA,36,0.50496656,1.5194402,0.029940119,0.13700666,1,4374,pos
GOBP_REGULATION_OF_RESPIRATORY_BURST,16,0.585312,1.5194138,0.037406486,0.1366199,1,2844,pos
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,64,0.45510992,1.5172821,0.012383901,0.13821387,1,3894,pos
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,16,0.59827954,1.5161961,0.03307888,0.13887516,1,871,pos
GOBP_MATURATION_OF_SSU_RRNA,52,0.46312875,1.5150548,0.016172506,0.1396034,1,4207,pos
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,115,0.40730307,1.5147151,0.006389776,0.13949777,1,3556,pos
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,64,0.44559088,1.5124869,0.014619883,0.14129001,1,4777,pos
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,102,0.4171321,1.512455,0.009009009,0.1408975,1,3793,pos
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,100,0.4147532,1.5111887,0.002808989,0.14172883,1,2493,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,44,0.4841992,1.5100017,0.018766755,0.14257178,1,3732,pos
GOBP_HISTONE_METHYLATION,129,0.3951529,1.5086168,0,0.14356576,1,3705,pos
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,131,0.3981545,1.508184,0,0.14359291,1,3556,pos
GOBP_ADHESION_OF_SYMBIONT_TO_HOST,16,0.60737646,1.5064237,0.048257373,0.1449792,1,33,pos
GOBP_MITOCHONDRIAL_TRANSLATION,132,0.4031151,1.5049498,0.003484321,0.1460479,1,5548,pos
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,439,0.34736106,1.502904,0,0.14762658,1,3587,pos
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,76,0.41933033,1.5017786,0.015479876,0.14824913,1,5712,pos
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,433,0.35293734,1.5015074,0,0.14810678,1,3926,pos
GOBP_NUCLEOLUS_ORGANIZATION,18,0.58715326,1.501097,0.034300793,0.1481475,1,5580,pos
GOBP_HISTONE_LYSINE_METHYLATION,101,0.4097754,1.5007526,0.009646302,0.14807434,1,3245,pos
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,406,0.35271063,1.5004476,0,0.14799547,1,4307,pos
GOBP_PEPTIDYL_LYSINE_ACETYLATION,174,0.38424402,1.5001624,0,0.14786823,1,4006,pos
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY,61,0.45263535,1.4987009,0.008849558,0.14903915,1,5197,pos
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,71,0.43275034,1.498686,0.009259259,0.14862733,1,5139,pos
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,103,0.41378078,1.497567,0.006230529,0.14933252,1,3647,pos
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,21,0.5501007,1.497051,0.047029704,0.14944299,1,1470,pos
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,24,0.5397909,1.4957958,0.05076142,0.1502531,1,3894,pos
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,248,0.3655566,1.4951152,0.003921569,0.15054002,1,3905,pos
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,303,0.3551359,1.4914404,0,0.15403289,1,3525,pos
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,129,0.39399323,1.4900465,0.003401361,0.15507102,1,2637,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,489,0.34052143,1.4893943,0,0.15536928,1,3457,pos
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,268,0.361015,1.4889944,0.004291846,0.15529235,1,5525,pos
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,23,0.5551855,1.4883934,0.046683047,0.15549888,1,3074,pos
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,20,0.5510114,1.4866569,0.06235012,0.15690222,1,1919,pos
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,15,0.5999354,1.4852419,0.04568528,0.15799022,1,5399,pos
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,17,0.56855243,1.4850837,0.060324825,0.1577023,1,5207,pos
GOBP_TOR_SIGNALING,132,0.38748094,1.4833274,0.003322259,0.15907983,1,3704,pos
GOBP_HEXOSE_CATABOLIC_PROCESS,40,0.46922714,1.4829919,0.028169014,0.15902613,1,2269,pos
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY,114,0.39862877,1.4828035,0.009287925,0.15881518,1,3424,pos
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,172,0.37634254,1.4819744,0.006944445,0.15923473,1,2977,pos
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,178,0.37562528,1.4819444,0.003676471,0.1588375,1,3912,pos
GOBP_TELOMERE_MAINTENANCE,155,0.3789364,1.4813229,0.008230452,0.15911412,1,3647,pos
GOBP_LIPID_PHOSPHORYLATION,16,0.5853935,1.4801168,0.060913704,0.15999892,1,1822,pos
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS,70,0.43233714,1.4797568,0.018181818,0.15988562,1,5355,pos
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,96,0.40588447,1.4787691,0.008982036,0.16056526,1,4657,pos
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,22,0.5538239,1.4785118,0.047493402,0.16043843,1,3923,pos
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,40,0.47732672,1.4777224,0.032258064,0.16090272,1,1945,pos
GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS,15,0.58965045,1.4774619,0.06521739,0.16073476,1,3041,pos
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,111,0.39968032,1.4771281,0.009230769,0.16064084,1,3283,pos
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING,41,0.47497848,1.4752133,0.021505376,0.16227587,1,2823,pos
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION,177,0.368925,1.4740672,0.003571429,0.16312467,1,3882,pos
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,147,0.3834161,1.4738365,0.003389831,0.16291694,1,3912,pos
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,46,0.4736545,1.4738047,0.02925532,0.16249976,1,3945,pos
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,51,0.44745204,1.4728695,0.020408163,0.1630156,1,2258,pos
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,203,0.36923748,1.4727684,0.003558719,0.1626779,1,4157,pos
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,130,0.38501537,1.4723825,0,0.16264206,1,3581,pos
GOBP_T_CELL_APOPTOTIC_PROCESS,55,0.4503067,1.4709911,0.011940299,0.16383515,1,3854,pos
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,72,0.42573866,1.4707502,0.011396011,0.16365819,1,3222,pos
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS,37,0.47466576,1.4700692,0.034574468,0.16393109,1,3074,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,202,0.36805484,1.4696536,0,0.1639106,1,3520,pos
GOBP_DNA_CATABOLIC_PROCESS,33,0.4934696,1.4693246,0.049723756,0.16384579,1,2520,pos
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,55,0.45448706,1.4688857,0.028409092,0.16387214,1,4430,pos
GOBP_ADAPTIVE_IMMUNE_RESPONSE,444,0.3400103,1.4674064,0,0.16501616,1,3626,pos
GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH,18,0.5681544,1.4664367,0.06084656,0.16568102,1,7298,pos
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,66,0.42964756,1.4660958,0.034883723,0.16559653,1,2476,pos
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,35,0.49073967,1.4659195,0.043126684,0.16537462,1,3894,pos
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,172,0.36832932,1.4627976,0,0.16841884,1,3283,pos
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN,17,0.5800598,1.4626998,0.061576355,0.16805993,1,4941,pos
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL,15,0.57135487,1.4626873,0.08173077,0.16764978,1,4999,pos
GOBP_REGULATION_OF_MRNA_PROCESSING,133,0.3865386,1.4624124,0,0.16749965,1,3793,pos
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,29,0.5104754,1.4623479,0.03937008,0.16713351,1,2911,pos
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,207,0.36134943,1.4603825,0,0.16896024,1,3890,pos
